GSM8333927 GSM8333928 GSM8333929 GSM8333930 GSM8333931 GSM8333932 GSM8333933 GSM8333934 GSM8333935 GSM8333936 GSM8333937 GSM8333938
10.267751 10.501745 10.520119 10.660229 10.621548 10.596570 10.858039 10.778549 10.205935 10.430922 10.273809 10.006781
 4.969209  5.169562  5.078208  5.090611  4.840846  4.940132  4.830319  4.817586  5.343974  4.984480  4.953774  4.961512
 6.761431  6.859422  7.051564  7.106250  6.548682  6.392877  6.602255  6.344135  6.462354  6.348568  6.119618  6.173912
 7.061498  4.928335  4.865800  4.969209  4.840846  4.980677  4.727427  4.908457  4.740978  4.955713  5.014546  4.623960
10.625853 10.802694 10.996349 11.164142 11.481501 11.308429 11.431982 11.108791 11.110491 10.892915 10.941958 11.072643
 7.811852  7.604486  7.585520  7.823309  7.389733  7.268457  7.198765  7.111476  7.216658  7.540704  7.630049  7.562809
 7.395456  7.087146  7.491947  7.529360  6.961345  6.799704  7.213826  7.010660  7.052017  6.737406  7.082718  7.291471
 5.682740  5.864993  6.089920  5.852563  5.247583  5.060304  5.390574  5.236464  4.928335  6.756157  4.772111  5.021965
 4.619076  4.548905  4.492607  5.010822  4.584417  4.428451  4.830319  4.908457  4.806888  4.765496  4.772111  4.772111
 5.161186  5.329097  4.982580  5.109887  5.392006  5.486208  5.360163  5.329097  5.453658  5.484866  5.335066  5.584690
 5.161186  4.888302  5.130626  4.888302  4.736475  5.045819  4.995828  4.865800  4.740978  4.861671  4.984480  4.704555
 5.045819  5.392006  5.554310  5.450912  4.736475  4.906454  4.995828  4.796110  4.780884  4.734218  5.116833  4.586921
11.042622 10.935742 10.573244 10.656603 10.731417 10.602497 10.443280 10.508281 12.397533 12.382745 12.424240 12.429366
 4.791776  4.734218  4.959582  6.083730  5.078208  4.772111  4.955713  5.045819  4.740978  4.765496  4.772111  4.704555
 4.910458  5.021965  5.157822  6.444865  4.910458  4.961512  5.029347  4.908457  4.865800  4.798272  5.212346  4.772111
 5.909675  5.980408  5.536289  5.494232  5.336555  5.390574  5.437103  5.346931  5.222042  4.984480  5.116833  5.196040
10.957035 10.955658 10.884132 10.733926 10.910449 10.861209 10.911666 10.800303 11.515459 11.174699 11.341630 11.588827
 9.289422  9.439509  9.282488  9.395381  9.052204  9.009920  9.101186  8.801275  8.536374  8.501635  8.266744  8.480249
 6.122209  5.957859  5.974206  5.778934  5.437103  5.645997  5.351355  5.610757  5.569580  5.209100  5.355766  5.464590
 4.995828  4.756628  4.910458  4.928335  4.711454  4.749942  4.645736  4.604324  4.865800  4.475145  4.566770  4.772111
11.810936 12.049285 11.997191 12.018690 12.366991 12.417328 12.515153 12.393701 12.295378 12.191982 12.338258 12.440726
12.948746 12.747404 12.837018 12.846427 12.575675 12.212380 12.503948 12.353454 12.377287 12.220539 12.247195 11.930826
 5.020114  4.928335  5.130626  5.010822  4.765496  4.619076  4.554032  4.431239  4.709158  4.507219  4.566770  4.623960
 9.352391  9.282392  9.216926  9.138569  8.823736  8.719215  8.666931  8.517962  9.071997  8.835035  8.879045  8.933541
 4.995828  4.888302  5.033023  5.067492  4.548905  4.619076  4.554032  4.546335  4.609258  4.664820  4.704555  4.548905
 6.677592  5.304971  4.936211  6.719835  5.078208  5.078208  5.029347  5.169562  4.865800  5.078208  5.261754  4.961512
 7.736622  7.940627  7.726156  7.526102  7.163558  7.607880  7.276428  7.544572  7.881313  7.303698  7.775002  7.887292
 4.886270  4.711454  4.695303  4.928335  4.936211  4.886270  4.645736  4.886270  4.928335  4.664820  4.566770  4.867860
14.775149 14.972016 15.230633 14.983422 15.901106 15.721387 15.799650 15.840633 15.688061 15.607868 15.650966 15.792684
 7.593012  7.383986  7.195488  7.166490  7.074044  7.068233  6.747512  6.914775  6.596676  6.650323  6.644927  6.928164
 5.099405  5.169562  5.230072  5.090611  5.715141  5.445404  5.167890  5.078208  5.135765  5.304971  4.928335  4.961512
 4.586921  4.734218  4.669552  4.761069  5.200951  4.493942  5.686246  5.364547  4.740978  4.664820  5.445404  4.548905
 6.620087  6.600398  6.435172  6.432042  6.444865  6.218993  6.260357  6.416996  6.462354  6.737406  7.118198  6.100472
12.222478 12.578184 12.515153 12.351052 12.300874 12.590926 12.453901 12.588956 12.300648 12.562399 12.359501 12.434278
 6.412063  6.888633  6.901763  6.962309  7.482063  7.664679  7.361133  7.668525  7.216658  7.529197  7.452853  7.411964
 9.398368  8.996448  9.057742  8.280342  8.758748  8.485625  8.358703  8.358245  8.557190  8.950408  9.016667  8.928615
 9.057685  8.974269  9.152262  8.782696  9.515928  9.499371  9.473899  9.668647  8.945051  9.323550  9.359364  9.223527
 5.909675  5.437103  5.303449  5.336555  5.092374  5.108145  5.157822  5.169562  5.244415  4.928335  5.092374  5.196040
 7.469568  7.426888  7.536824  7.319966  7.875438  7.649790  8.324234  7.672950  7.549234  7.020879  7.272545  7.240705
 8.646301  8.869823  8.904356  9.172926  9.252496  9.194888  9.359364  9.322002  9.231249  9.256777  9.220608  9.285333
 6.968322  7.007860  7.183959  7.014384  7.008794  6.788328  7.221902  7.061498  6.711829  6.677004  6.508311  6.650323
 5.045819  4.928335  4.645736  4.865800  4.936211  4.796110  4.878117  4.995828  4.865800  5.106401  4.953774  4.704555
 6.192114  6.024015  6.275180  6.278281  6.361419  6.424014  6.342654  6.554450  6.247755  6.444865  6.482326  6.347461
 4.886270  4.798272  4.791776  4.828205  4.645736  4.819716  4.830319  4.995828  4.982580  4.584417  4.894378  4.934246
13.371279 13.511082 13.444728 13.455412 13.604856 13.563563 13.482177 13.436743 12.989859 12.809632 12.806690 12.773090
 5.662707  5.874246  6.020315  6.039177  6.493710  6.505668  6.323642  6.351147  6.259573  6.444865  6.686374  6.596055
 4.669552  4.669552  4.695303  4.528213  4.619076  4.428451  4.802586  4.980677  4.674268  4.619076  4.736475  4.772111
 4.619076  5.072860  5.536289  5.662707  5.200951  5.184516  5.218817  5.196040  5.222042  5.180377  5.212346  4.802586
10.208731 10.065067 10.332726 10.175486  9.640078 10.001777  9.783256  9.808614 10.461172 10.772496 10.376432 10.268336
 5.223652  5.021965  5.303449  5.090611  5.092374  5.212346  5.218817  5.196040  5.179548  5.014546  5.040349  4.838747
 5.602120  5.021965  5.869113  5.286608  5.092374  5.161186  5.078208  4.961512  5.135765  4.984480  5.167890  4.934246
 6.995194  6.917761  7.077832  7.234731  8.916848  9.633244  8.509657  9.354689  8.512128  8.697660  8.922743  8.536536
 4.688326  4.928335  4.439574  4.716036  4.645736  5.045819  5.029347  5.078208  5.161186  5.159505  4.953774  4.961512
 7.931915  7.943683  7.891602  7.914580  7.439409  7.377313  7.615716  7.563445  7.288013  6.870767  7.000837  6.518183
 5.602120  5.414731  5.603357  5.536289  5.894598  6.169743  5.709408  6.195399  6.631651  6.363976  6.136805  5.980884
 8.306875  8.183384  8.120407  7.870309  7.569470  7.494116  7.501102  7.459357  7.296068  7.205297  7.213826  7.021573
 5.192757  4.951833  5.078208  5.067492  5.321601  4.619076  4.586921  4.604324  4.538596  4.584417  4.772111  4.894378
 4.886270  4.711454  4.817586  4.716036  4.978772  5.029347  4.488596  5.045819  5.261754  4.928335  5.142588  5.136619
 6.786151  6.444865  6.703778  6.295985  6.507321  6.240618  6.503019  6.363976  6.310448  6.551889  6.361785  6.674064
 8.511634  8.385194  8.400129  8.561333  8.721994  8.812950  8.693746  8.881469  8.508749  8.752420  8.836416  8.582500
 4.969209  5.021965  4.982580  4.780884  6.382107  5.967498  5.192757  6.715838  6.271294  5.910675  6.284464  5.980884
 4.886270  4.798272  5.281980  5.109887  5.583437  5.607062  5.686246  5.546615  5.776194  6.236638  5.445404  5.584690
11.256031 11.270047 11.512119 11.224649 10.774574 11.191722 10.982883 10.973482 11.824740 11.893504 11.995396 12.043345
 4.936211  4.995828  5.033023  5.212346  4.485916  4.772111  4.878117  4.546335  4.928335  4.765496  4.772111  4.894378
 6.089920  6.194578  6.020315  5.927069  6.655699  6.605962  6.430998  6.662836  6.570667  6.719265  7.008794  6.715552
14.068774 14.347073 14.950757 14.984603 14.583019 14.475596 14.992001 14.741258 14.910890 14.594378 14.550929 14.729116
 8.100177  7.927724  7.363690  7.246259  6.830664  6.740783  6.791045  6.853196  7.492782  7.723457  7.580190  7.784030
14.583019 14.704459 14.628324 14.557341 14.712094 14.732118 14.630779 14.678299 14.497196 14.503264 14.607021 14.623619
 7.994774  7.904580  7.811584  7.458674  8.000184  7.765917  7.762322  8.033373  8.032225  7.878123  8.090064  7.953416
11.669490 11.714474 11.543491 11.983822 11.498305 11.333267 11.354658 11.395886 11.323167 11.088368 10.860417 10.612841
 5.099405  5.021965  5.327601  5.045819  5.018260  5.045819  5.437103  5.092374  4.982580  5.484866  5.212346  5.789840
 4.863737  4.734218  4.910458  4.623960  4.522993  4.819716  4.353978  4.740978  4.643333  4.861671  4.772111  4.772111
 6.828021  6.924952  7.891602  8.611145 10.167929 10.838672 10.593772 10.917956 10.325576 10.902918 10.719042 10.299484
 6.020315  5.737847  6.196219  6.168908  5.967498  5.763525  6.044196  6.076622  5.776194  5.583437  5.753531  5.687413
 5.782215  5.934460  5.949129  5.852563  5.773450  6.666391  5.796345  6.491040  5.343974  5.484866  5.423161  5.377619
 6.646428  6.686374  6.615803  6.589203  6.147868  5.983737  6.044196  6.168908  5.819947  5.856200  6.012887  5.789840
 7.237123  5.819947  5.814617  5.595919  5.130626  5.261754  5.312554  5.315576  5.286608  5.209100  5.261754  5.252322
 5.941324  5.737847  6.168908  6.134240  5.939366  6.079291  5.995091  5.848917  6.339317  6.363976  5.982787  6.147020
 9.128078  9.241068  9.366120  9.619133  9.609008  9.610931  9.713084  9.515928  9.302618  9.301428  9.379629  9.471149
 7.736622  7.679416  7.990525  8.266549  7.722746  8.017222  7.625490  7.698063  7.948558  7.873645  7.821185  7.736904
 5.483523  5.392006  5.554310  5.567046  5.130626  4.980677  5.092374  5.078208  5.090611  5.209100  5.067492  5.078208
 5.797426  5.980408  6.010092  5.742346  5.742346  5.663893  5.635153  5.690327  5.521316  5.751301  5.699031  5.868084
 4.688326  4.528213  4.599373  4.496607  4.789604  4.819716  4.780884  4.769909  4.928335  5.420357  4.865800  5.136619
 4.180874  4.401683  4.188960  4.206178  4.674268  4.586921  4.619076  4.604324  4.982580  4.734218  4.638514  4.477846
 6.761431  7.131978  7.077832  7.471602  8.442560  8.492318  8.365098  8.493486  7.853513  8.190809  8.283529  8.086530
 5.045819  5.072860  5.230072  4.928335  4.936211  4.928335  4.780884  4.796110  5.012685  4.664820  4.865800  5.021965
 7.132621  5.142588  4.767704  5.090611  4.936211  4.928335  4.995828  4.740978  4.840846  4.955713  4.865800  4.838747
 5.428754  5.261754  5.619343  5.450912  5.726539  5.342493  5.755758  5.848917  5.918647  5.441260  5.935442  6.017534
 6.006356  6.152946  6.029547  6.124795  6.382107  6.392877  6.248546  6.416996  6.760876  6.719265  6.674947  6.870510
 7.283969  7.675305  7.589271  7.922283  7.248237  7.268457  7.054732  7.325224  6.880493  7.247841  7.207739  7.256909
 6.089920  5.957859  6.042373  6.018926  5.927563  5.983737  5.747390  5.702499  5.803897  5.856200  5.918647  5.946207
 5.400570  5.567046  5.519351  5.315576  5.130626  5.060304  4.894378  5.092374  5.261754  4.928335  5.212346  4.961512
 5.455029  5.737847  5.584690  5.401992  5.461865  5.563237  5.551750  6.101347  5.343974  5.463228  5.309525  5.491562
 5.623006  4.951833  4.840846  5.286608  4.978772  4.906454  4.920417  4.980677  4.928335  5.130626  5.116833  5.223652
 6.063199  6.194578  6.175992  6.174745  7.074044  6.984552  6.781241  7.133049  6.831192  6.833302  7.057668  6.838564
 6.867167  7.322973  7.189735  7.230734  7.538765  7.417776  7.809174  7.479202  7.224115  6.948261  6.929151  7.054732
 8.316995  8.350899  8.284975  8.256166  8.381594  8.318125  8.619652  8.477047  7.920547  8.034061  8.019193  8.076544
 4.791776  4.688326  4.791776  4.828205  4.910458  4.995828  4.955713  4.942089  4.740978  4.928335  4.953774  4.548905
 5.400570  5.414731  5.669809  5.704806  5.918647  5.584690  5.656761  5.802820  5.179548  5.506185  5.502212  5.491562
 5.602120  5.215585  5.303449  4.984480  5.130626  4.961512  5.078208  4.886270  4.865800  4.861671  5.167890  4.894378
 6.620087  6.506990  6.470172  6.505668  6.461331  6.675241  6.376330  6.150409  6.570667  6.435172  6.508311  6.300568
10.744756 10.911026 11.042921 10.924698 11.667939 11.322334 11.210133 11.353176 11.330352 12.046567 11.998382 11.995396
 5.400570  6.808311  5.056696  6.039177  4.978772  5.130626  5.209100  5.261754  5.012685  5.045819  5.401992  5.223652
 5.315576  5.437103  5.814617  5.507507  5.406251  5.377619  5.360163  5.499557  5.417546  5.180377  5.355766  5.327601
 4.838747  4.756628  5.033023  5.212346  5.486208  5.563237  5.437103  5.364547  5.301927  5.397721  5.167890  5.491562
 5.288147  5.392006  5.351355  5.463228  5.978026  5.595919  5.850481  5.690327  6.321765  6.456548  5.982787  6.282148
 6.514900  6.531890  6.776314  6.263490  6.662836  6.353722  6.786696  6.790502  6.064996  6.174328  6.424014  6.390013
11.628242 11.670588 11.620149 11.571995 11.612269 11.612653 11.479018 11.443381 11.598465 11.608597 11.663091 11.701682
 4.886270  5.116833  4.887286  5.251533  4.840846  4.840846  4.752174  4.942089  4.740978  4.584417  4.638514  4.894378
14.152555 14.111505 14.005233 14.147350 14.024089 14.072585 14.063103 13.807870 14.000467 13.791332 13.918078 14.072585
 7.395456  7.330836  7.470246  7.471602  7.122087  7.642137  7.943561  8.137799  7.629898  7.705282  7.316954  7.351411
 9.282778  9.581066  9.207602  9.424585  9.101405  9.539868  9.096472  9.407691  9.244739  9.722650  9.569997  9.569205
 8.043661  4.975910  5.281980  4.888302  4.840846  4.819716  4.995828  4.840846  4.380194  4.955713  5.014546  5.078208
 4.863737  4.688326  5.130626  5.367462  4.978772  5.238058  5.078208  5.169562  5.204216  5.231673  5.014546  4.995828
 4.838747  5.142588  5.179548  5.401992  5.351355  5.410497  5.410497  5.377619  5.488888  5.527193  5.288147  5.078208
11.223154 11.189111 11.138599 11.335176 10.850961 10.638183 10.876990 10.812237 10.643623 10.414081 10.394766 10.283391
 9.471995  9.716018  9.769479 10.301105  9.683198  9.586432  9.665764  9.729251  9.349538  9.251954  9.101952  9.064943
 6.612120  6.491708  6.651221  6.438641  6.352987  6.444865  6.418402  6.564646  6.652117  6.756157  6.644927  6.563058
 5.782215  6.282148  6.336717  6.360322  7.171712  7.515136  7.291471  7.237522  6.972397  7.260834  7.630049  7.445285
 4.765496  5.045819  4.791776  4.780884  4.995828  4.819716  4.674268  4.769909  4.840846  5.159505  4.772111  4.961512
 5.455029  5.329097  4.743224  5.315576  4.959582  4.906454  4.780884  4.865800  4.840846  4.861671  4.566770  4.894378
 6.671708  6.785061  6.592944  6.710682  6.476262  6.655103  6.680525  6.482326  6.873333  6.531890  6.455863  6.576032
 9.894299 10.020967  9.742575  9.825408  9.733989  9.661910  9.627213  9.628505  9.784347  9.799065  9.594891  9.325098
 4.713747  4.353978  4.840846  5.212346  4.619076  4.727427  4.878117  4.664820  4.643333  4.798272  4.736475  4.838747
 5.288147  5.782215  5.392006  5.678051  5.261754  5.291220  5.252322  5.315576  5.301927  5.506185  5.309525  5.445404
11.611366 11.360659 11.430208 11.462370 11.061351 10.752234 10.936447 11.009356 10.971777 10.900546 11.031365 10.961684
 4.713747  4.780884  4.645736  4.669552  4.789604  4.796110  4.995828  4.928335  4.806888  4.984480  4.772111  4.548905
 5.583437  5.518040  5.130626  5.169562  5.309525  5.301927  5.192757  5.439876  5.918647  5.351355  5.561966  5.789840
 4.995828  5.072860  5.179548  4.888302  4.584417  4.669552  4.645736  4.886270  4.461568  4.619076  4.336233  4.961512
 4.560415  4.756628  4.743224  4.842942  4.645736  4.554032  4.780884  4.716036  4.806888  4.619076  4.704555  4.669552
11.203024 11.207848 11.237478 11.155471 10.996908 10.931777 11.030833 10.970519 11.001314 11.030201 11.059212 11.233764
 5.130626  4.798272  4.959582  4.842942  5.309525  5.261754  5.312554  5.450912  5.301927  5.731073  5.212346  5.464590
 6.860457  6.898240  6.815267  6.849031  7.933391  8.046620  7.726156  7.844910  7.641234  7.765917  7.736622  7.779660
 4.425656  4.711454  4.645736  4.528213  4.789604  4.906454  5.029347  4.980677  5.090611  5.045819  4.894378  4.669552
 5.644796  5.142588  5.715141  5.286608  5.516727  5.315576  5.360163  5.225259  5.261754  5.106401  5.014546  5.169562
 6.089920  5.709408  5.923607  5.704806  5.837925  5.792012  6.089920  5.837925  5.957859  5.679225  5.679225  5.709408
 6.841188  6.814199  6.584826  6.549645  6.623139  6.386425  6.582946  6.541602  6.373432  6.531890  6.412063  6.333739
 5.376172  5.567046  5.230072  5.192757  5.687997  5.506185  5.830549  5.762418  6.014748  5.281980  5.597782  5.400570
 5.924597  6.142773  6.134240  6.124795  6.518510  6.271294  6.019389  6.091684  6.113553  6.236638  6.212523  6.049651
 4.813316  5.072860  5.130626  5.010822  4.736475  4.619076  4.727427  4.688326  5.222042  4.664820  4.704555  4.704555
12.444128 12.676864 12.717201 12.798445 12.767958 12.655934 12.686458 12.414859 12.805230 12.514260 12.587404 12.681017
 4.813316  4.928335  4.910458  4.716036  4.865800  4.940132  4.727427  4.817586  4.709158  4.353978  4.736475  4.669552
 4.886270  5.169562  4.439574  5.010822  4.813316  4.886270  4.727427  4.574360  4.865800  4.664820  4.772111  4.507219
 6.493710  6.562740  6.392877  6.808311  6.861491  6.828021  6.696262  6.843807  6.352987  6.596676  6.662836  6.795381
 7.061498  7.667343  6.503019  6.263490  6.324017  6.065894  6.430998  6.134240  5.569580  5.564508  5.561966  5.747949
 4.538596  4.756628  5.033023  4.736475  4.674268  4.865800  4.727427  5.135765  5.036691  4.861671  4.894378  4.704555
 6.685790  5.351355  4.840846  5.367462  4.584417  4.865800  4.619076  4.574360  4.609258  4.830319  5.142588  4.961512
 9.066569  9.152684  8.973910  8.975703  9.061797  8.853801  9.133119  8.707544  9.086333  8.958889  8.836416  8.996919
 8.532726  9.159901  9.380171  9.531526  9.715732  9.451493  9.660425  9.636193  9.111873  9.080460  9.141392  9.084840
14.615969 15.021896 14.291374 14.759968 14.571281 15.002714 14.589916 14.956820 14.610138 14.869899 15.277470 14.998796
 6.359956  6.506990  6.345614  6.491040  5.894598  6.110076  5.949615  5.592186  7.235329  7.058796  7.008794  7.454053
 5.376172  5.142588  5.157822  4.780884  5.542751  4.980677  5.192757  5.045819  5.244415  5.106401  6.028627  4.867860
 5.508828  5.618119  5.894598  5.961722  5.619343  5.922616  6.079291  7.042016  6.339317  6.321765  6.496376  6.314985
14.604898 14.394007 14.405543 14.406747 14.320961 14.233978 14.145348 14.007676 14.491072 14.461849 14.446830 14.549035
 5.909675  5.864993  5.755758  5.742346  5.742346  5.723129  5.747390  5.918647  5.789840  5.642392  6.077512  5.789840
 6.367620  6.635284  6.789415  6.542892  7.351595  7.247841  7.171920  7.526102  6.831192  6.575087  6.892180  6.964477
14.758108 14.918931 14.962014 15.055958 15.213860 15.180655 15.316694 15.177841 14.826613 14.686017 14.674946 14.708677
 5.288147  5.437103  5.496897  5.687413  5.567046  5.453658  5.891563  5.772350  5.261754  5.130626  5.167890  5.327601
 7.761768  7.308825  7.710744  7.932407  6.691035  7.373149  7.521529  7.590519  7.848175  7.649490  7.475660  7.784030
 7.904580  7.760660  8.252623  7.816792  7.596433  7.940994  7.447008  7.491780  8.301550  7.995245  8.259504  8.473162
 6.873333  7.098375  7.288398  7.292046  6.734587  6.935304  6.769718  6.740221  7.026423  7.068233  6.817401  6.773020
12.679753 12.949730 12.890571 12.906701 12.546299 12.796714 12.579019 12.487921 13.009933 12.959253 12.773292 12.883835
14.063103 14.041933 14.101236 14.334983 13.940313 13.890647 13.779646 13.789830 13.811884 13.753595 13.771622 13.790543
 5.076428  4.995828  5.130626  4.928335  4.619076  4.865800  4.645736  4.740978  4.840846  5.751301  4.928335  4.736475
13.086957 13.618838 13.599677 13.364618 14.462717 14.832918 14.240225 14.868042 14.514267 14.449994 14.854752 14.777400
 6.254857  5.238058  6.354457  5.109887  4.645736  4.865800  4.704555  4.769909  4.643333  4.765496  4.704555  4.704555
 5.192757  4.483231  4.383078  4.604324  4.765496  5.060304  4.528213  4.083712  4.928335  4.734218  4.604324  4.894378
 8.249959  8.408468  8.750746  8.491232  8.893906  8.903478  8.497732  9.000444  8.456403  8.657360  8.947854  9.158376
 5.644796  5.479487  5.496897  5.351355  5.179548  5.169562  5.092374  5.092374  5.506185  5.564508  5.597782  5.561966
 5.045819  4.975910  5.207474  5.567046  5.018260  4.727427  5.029347  4.769909  4.780884  4.619076  5.067492  5.021965
 6.390730  6.531890  6.758935  6.873333  6.886094  6.895970  6.835673  6.945582  6.462354  6.616109  6.804552  6.715552
 6.254857  6.540310  6.188822  6.241413  7.091780  7.394385  7.029647  7.300460  6.847466  7.254352  7.392597  7.232134
11.948455 12.310391 12.382250 12.175469 13.163668 13.247376 13.066823 13.273369 12.637623 13.093416 13.114473 12.977174
 5.192757  5.021965  4.910458  5.010822  5.130626  5.045819  5.062104  4.980677  5.179548  4.928335  5.092374  4.894378
 4.995828  5.374724  4.548905  4.604324  5.078208  5.145987  5.288147  5.135765  5.286608  5.281980  5.544040  5.051268
 6.786151  6.710682  6.766409  6.631045  7.112345  7.439409  7.242492  7.325224  6.901260  7.109301  6.957480  7.318084
 9.471995  9.398368  9.305566  9.051751  8.985935  9.074563  8.702791  8.902096  9.018581  8.976538  9.001031  8.952108
 8.116080  8.339995  8.068953  8.119759  8.249466  8.421325  8.263813  8.387978  8.707328  8.364095  8.631902  8.614523
 4.791776  4.548905  4.645736  4.947943  4.674268  4.493942  4.586921  4.664820  4.740978  5.045819  4.736475  4.802586
 4.586921  4.711454  4.887286  4.865800  5.667446  5.570845  5.468668  5.536289  5.716285  5.484866  6.361785  5.327601
 6.892180  7.199583  6.854236  7.281266  7.335682  7.565985  7.158097  7.442004  7.402935  7.804476  7.833623  7.962723
 4.480541  4.711454  4.936211  4.865800  5.295818  5.045819  5.179548  5.157822  5.261754  5.257046  4.928335  5.021965
 5.192757  4.951833  4.910458  4.928335  4.840846  5.277338  4.894378  5.196040  5.222042  4.798272  5.167890  5.421760
 6.795381  6.762262  6.735151  6.589203  6.781241  6.588891  6.927177  6.384267  6.577921  6.563376  6.508311  6.795381
 5.455029  5.304971  5.351355  5.192757  4.995828  5.123746  5.078208  4.796110  5.261754  5.159505  5.067492  5.021965
 4.995828  4.840846  4.865800  4.969209  4.840846  4.796110  4.830319  4.886270  4.538596  4.664820  4.704555  4.623960
 5.161186  5.261754  4.910458  5.090611  4.840846  4.961512  4.878117  4.908457  4.740978  4.984480  4.865800  4.894378
 8.975583  9.081126  9.345478  9.350367  9.967814  9.634454  9.516626  9.774978  9.905499 10.519586 10.475175 10.529605
 5.223652  5.261754  5.179548  5.351355  5.130626  5.291220  5.312554  5.289684  5.301927  5.045819  5.067492  4.867860
 5.400570  5.680397  5.683910  5.482179  5.856718  6.141070  5.615669  6.101347  5.946207  5.619343  5.856718  6.147020
 4.538596  4.780884  4.492607  4.947943  4.711454  4.865800  4.878117  4.604324  4.709158  4.765496  4.894378  4.934246
 5.743468  5.864993  5.603357  5.463228  5.753531  5.854642  5.900648  5.412616  5.653182  6.660461  5.597782  5.728808
 4.713747  4.621520  4.720603  4.604324  4.736475  4.772111  4.780884  4.796110  4.609258  4.584417  4.638514  4.507219
 4.425656  4.353978  4.417240  4.206178  4.619076  4.772111  4.619076  4.477846  4.709158  4.798272  4.669552  4.623960
10.676372 10.597346 10.857358 10.846071 10.761907 10.737345 10.591572 10.566442 10.963311 11.180939 11.230165 11.388640
 6.860457  6.941919  6.829343  6.505668  6.609045  6.521785  6.644927  6.564646  7.005990  5.941324  6.401436  6.225033
 4.688326  4.734218  4.767704  7.221499  5.056696  4.865800  4.995828  5.014546  4.953774  4.894378  5.463228  5.377619
 5.833715  5.261754  5.414731  5.351355  4.309208  4.796110  4.619076  4.664820  4.894378  4.928335  4.736475  4.623960
 4.499268  4.645736  4.383078  4.528213  4.619076  4.669552  4.528213  4.604324  4.709158  4.664820  4.638514  4.300083
 4.995828  5.021965  5.078208  5.010822  4.269310  4.586921  4.528213  4.769909  4.674268  4.546335  5.014546  4.838747
 4.936211  4.928335  4.840846  5.583437  4.840846  4.906454  4.704555  4.886270  4.538596  4.664820  4.894378  4.772111
 4.838747  4.645736  4.645736  6.576032  4.840846  4.940132  5.062104  4.942089  4.928335  4.546335  4.838747  5.021965
 7.529197  7.679416  7.902446  7.944171  8.069177  8.329756  7.910089  8.134594  8.156459  7.960432  8.009661  8.060647
 6.227040  6.501693  6.519494  6.589203  7.062398  7.123597  6.804552  6.983128  6.623749  6.853196  7.162720  7.124028
 8.587431  9.203326  9.526604  9.428254  9.545591  9.325285  9.472165  9.455180 10.091754 10.024839 10.068626 10.319238
 5.223652  5.283524  5.303449  5.130626  5.200951  5.238058  5.062104  5.261754  5.301927  5.180377  5.212346  5.301927
 5.099405  4.483231  5.012685  4.842942  5.364547  5.629092  5.623006  5.610757  5.384111  5.484866  5.482179  5.351355
 7.609573  8.070520  8.212858  8.259112  8.403950  8.817621  8.583205  8.851916  8.744523  8.850679  9.079016  9.155006
 7.691099  7.568521  7.581760  7.820121  7.230334  7.254156  7.099691  7.276428  7.078943  7.109301  6.965199  7.021573
 6.544824  6.762262  6.364705  6.601017  6.480980  6.596055  6.763645  6.662836  6.028627  6.174328  6.090362  6.118753
 4.643333  5.374724  5.130626  5.029347  4.959582  4.995828  5.029347  4.980677  4.780884  5.159505  4.953774  5.021965
 5.161186  5.304971  5.157822  5.315576  5.516727  5.584690  5.504862  5.536289  5.453658  5.376172  5.401992  5.301927
 4.995828  5.116833  5.230072  4.842942  5.421760  5.541461  5.468668  5.463228  5.384111  5.441260  5.445404  5.351355
 4.688326  4.865800  4.959582  4.842942  5.476790  5.123746  5.109887  4.995828  5.301927  5.351355  5.067492  5.196040
 4.995828  4.888302  4.669552  4.528213  4.674268  4.619076  4.586921  4.769909  4.740978  4.584417  4.704555  4.704555
 5.076428  4.928335  4.982580  5.192757  4.789604  4.886270  5.092374  4.865800  5.135765  4.984480  4.838747  5.021965
 4.688326  4.190607  4.383078  4.496607  4.865800  5.014546  4.920417  4.995828  4.928335  4.984480  5.463228  4.894378
 5.455029  4.798272  5.179548  4.645736  4.584417  4.669552  4.727427  4.368601  4.865800  5.441260  6.576032  5.196040
 4.765496  4.756628  4.887286  5.212346  4.485916  4.528213  4.674268  4.688326  4.865800  4.664820  4.704555  4.428451
 5.991316  5.945232  5.882421  5.704806  5.948155  5.715141  5.796345  5.762418  6.001673  6.102223  5.982787  6.563058
 4.969209  5.116833  5.327601  4.528213  4.813316  4.796110  4.674268  4.995828  4.609258  4.695303  4.865800  4.669552
17.747032 17.778099 17.787095 17.647659 18.187488 18.213650 18.092415 18.168914 18.168914 18.213650 18.263447 18.263447
 5.346931  5.116833  5.033023  4.928335  4.548905  4.819716  4.554032  4.546335  4.740978  4.664820  4.772111  4.623960
 6.122209  6.133384  6.147020  5.896617  5.948155  5.607062  5.537584  5.645997  5.861896  5.825258  5.789840  5.868084
15.233270 15.601080 15.397832 15.529124 15.889905 16.037252 15.753387 16.046280 16.004152 16.171828 16.412781 16.279676
 7.974602  8.382044  8.233376  8.392368  9.854465  9.845802  9.711436  9.723290  9.745064  9.689181  9.693217  9.588346
 8.141209  8.014435  8.388158  8.192762  8.427449  8.454262  8.630992  8.471554  8.014435  7.903576  7.911962  7.680882
 8.275209  8.459053  8.047074  8.229877  7.493449  7.730975  7.484918  7.563445  7.905082  8.105752  7.746453  7.579248
