gene_id,MFF-CY-1,MFF-CY-2,MFF-CY-3,MFF-DY-1,MFF-DY-2,MFF-DY-3,subcellular_locations,source_organism
LOC122873906|LOC122873906,48,64,29,68,67,54,,not_found
LOC122873910|LOC122873910,788,932,829,1276,837,895,,not_found
naa15b|naa15b,2638,3262,2813,4113,2744,3136,,not_found
lncRNA-LOC122873359|LOC122873359,42,38,27,49,31,33,,not_found
lncRNA-LOC122873357|LOC122873357,646,894,495,900,686,662,,not_found
LOC122870647|LOC122870647,222,295,270,301,267,244,,not_found
lncRNA-LOC122873358|LOC122873358,42,69,30,49,47,32,,not_found
LOC122870652|LOC122870652,288,372,302,365,310,313,,not_found
maml3|maml3,2417,2785,2378,2505,1844,2159,Nucleus speckle,9606
clgn|clgn,458,672,580,691,486,526,Endoplasmic reticulum membrane,9606
scoca|scoca,5210,6387,5243,7359,5847,7147,"Cytoplasm, cytosol, Golgi apparatus membrane, Golgi apparatus, trans-Golgi network",7955
exosc9|exosc9,1263,1562,1418,1591,1296,1359,"Cytoplasm, Nucleus, Nucleus, nucleolus, Nucleus, nucleoplasm",7955
LOC122873737|LOC122873737,94,149,142,121,71,79,,not_found
LOC122873449|LOC122873449,1924,2196,1725,3275,2657,3299,,not_found
LOC122873318|LOC122873318,2588,3093,2381,2796,2354,2532,,not_found
card14|card14,4,0,0,0,0,0,Cytoplasm,9606
ccdc40|ccdc40,152,211,188,114,132,147,"Cell projection, cilium, Cytoplasm",7955
LOC122872438|LOC122872438,7,5,0,2,0,8,,not_found
LOC122872449|LOC122872449,0,0,0,0,0,0,,not_found
LOC122872418|LOC122872418,1236,1527,1200,2016,1461,1810,,not_found
LOC122872490|LOC122872490,6089,7553,6323,5460,3972,4791,,not_found
lg3h17orf67|lg3h17orf67,152,218,170,36,22,19,,not_found
lncRNA-LOC122872680|LOC122872680,4,0,12,0,0,0,,not_found
cbx8b|cbx8b,2900,3392,3056,3147,2907,2940,,not_found
LOC122872643|LOC122872643,0,0,0,0,0,19,,not_found
dgke|dgke,3334,4283,3595,4403,3146,3414,"Cytoplasm, Membrane",9606
rasal3|rasal3,0,8,4,9,0,0,"Cytoplasm, Cytoplasm, cell cortex",9606
lncRNA-LOC122872688|LOC122872688,0,0,3,0,0,0,,not_found
LOC122872559|LOC122872559,2053,2934,2062,2887,2349,2671,,not_found
LOC122872611|LOC122872611,8,29,13,29,8,19,,not_found
LOC122872722|LOC122872722,151,238,187,157,185,224,,not_found
si:dkey-237i9.1|si:dkey-237i9.1,4669,5701,4738,6876,5779,6128,,not_found
rptor|rptor,2638,3452,2981,3691,2674,2984,"Cytoplasm, Cytoplasmic granule, Lysosome membrane",9606
ppp1r27b|ppp1r27b,6,17,0,0,7,0,,not_found
LOC122872824|LOC122872824,78,83,62,39,30,85,,not_found
anapc11|anapc11,753,899,763,1070,731,841,"Cytoplasm, Nucleus",9606
alyref|alyref,1876,2124,1742,2017,1557,1711,"Cytoplasm, Nucleus, Nucleus speckle",9606
arhgdia|arhgdia,7137,8539,7265,9737,7522,8535,Cytoplasm,9606
pecam1b|pecam1b,17,38,13,54,28,41,,not_found
p4hb|p4hb,48683,57333,46755,55963,44003,50078,"Cell membrane, Endoplasmic reticulum, Endoplasmic reticulum lumen, Melanosome",9606
LOC122872315|LOC122872315,7,17,0,18,13,9,,not_found
ppp1r12c|ppp1r12c,2994,3452,2925,3320,2502,2975,"Cytoplasm, Cytoplasm, cytoskeleton, stress fiber",9606
LOC122872830|LOC122872830,3,12,9,3,9,6,,not_found
LOC122872829|LOC122872829,1169,1426,1122,1701,1081,1374,,not_found
LOC122872290|LOC122872290,721,979,850,1028,680,807,,not_found
scrn2|scrn2,74,127,101,175,143,123,,not_found
LOC122872306|LOC122872306,1321,1580,1240,1718,1224,1357,,not_found
cwc25|cwc25,1425,1787,1430,1866,1375,1810,Nucleus,9606
psmb3|psmb3,4473,4795,3986,4915,4111,4407,"Cytoplasm, Nucleus",9606
LOC122873195|LOC122873195,3666,4273,3637,4205,3504,3851,,not_found
LOC122873552|LOC122873552,1643,2166,1688,2191,1779,1859,,not_found
LOC122873553|LOC122873553,366,353,318,608,489,550,,not_found
LOC122873563|LOC122873563,1869,2244,1625,2403,1778,2089,,not_found
ccr7|ccr7,27,17,22,10,12,11,Cell membrane,9606
krt222|krt222,5,14,4,5,4,9,,not_found
rims1b|rims1b,4,0,8,0,0,0,,not_found
LOC122873564|LOC122873564,121,124,110,82,99,70,,not_found
LOC122873571|LOC122873571,820,1151,887,1408,1057,1143,,not_found
LOC122873569|LOC122873569,5998,7349,6023,7611,5938,6636,,not_found
kcnq5b|kcnq5b,4068,5379,4120,4729,3849,4249,,not_found
LOC122873709|LOC122873709,315,330,228,571,356,450,,not_found
LOC122873705|LOC122873705,470,513,440,701,543,572,,not_found
LOC122873707|LOC122873707,41,38,52,59,34,24,,not_found
lncRNA-LOC122873710|LOC122873710,36,49,18,28,17,8,,not_found
LOC122873704|LOC122873704,4972,6391,4808,6289,4575,5161,,not_found
LOC122873706|LOC122873706,361,479,450,294,151,222,,not_found
dtd1|dtd1,2382,2715,2378,2727,1908,2616,Cytoplasm,7955
lncRNA-LOC122873881|LOC122873881,120,112,117,154,144,179,,not_found
cxcl18b|cxcl18b,1007,1224,1020,1454,1136,1414,,not_found
sh3pxd2aa|sh3pxd2aa,3430,4718,3819,4363,3350,3852,,not_found
lncRNA-LOC122873916|LOC122873916,0,0,0,0,0,0,,not_found
lncRNA-LOC122873917|LOC122873917,0,0,0,0,0,0,,not_found
stn1|stn1,1113,1297,1015,1345,1010,1417,"Chromosome, telomere, Nucleus",7955
LOC122873236|LOC122873236,252,365,247,292,131,225,,not_found
lncRNA-LOC122873238|LOC122873238,0,0,0,0,0,0,,not_found
lncRNA-LOC122873239|LOC122873239,15,14,19,7,21,4,,not_found
lncRNA-LOC122873241|LOC122873241,0,0,0,0,0,0,,not_found
RP-LOC122873242|LOC122873242,3312,3857,3350,4267,3187,3569,,not_found
LOC122873244|LOC122873244,6031,7666,5854,6956,5593,6312,,not_found
LOC122873911|LOC122873911,44363,53424,45270,10774,9330,9794,,not_found
slkb|slkb,6982,8728,6796,7188,5745,6786,,not_found
LOC122873246|LOC122873246,1432,1443,1386,2069,1827,1886,,not_found
patl1|patl1,3702,4260,3256,4180,3590,3717,"Cytoplasm, P-body, Nucleus, Nucleus speckle, Nucleus, PML body",7955
LOC122873505|LOC122873505,2,0,4,0,0,3,,not_found
LOC122873425|LOC122873425,12,17,25,0,3,6,,not_found
LOC122870759|LOC122870759,2,7,2,0,0,6,,not_found
LOC122873904|LOC122873904,6,14,20,11,0,2,,not_found
p2rx3b|p2rx3b,16,23,0,0,0,0,,not_found
LOC122873629|LOC122873629,174,274,322,103,41,67,,not_found
lncRNA-LOC122873630|LOC122873630,4,0,5,0,0,0,,not_found
LOC122873251|LOC122873251,1918,2168,1772,1805,1500,1632,,not_found
LOC122873249|LOC122873249,19,30,40,25,26,24,,not_found
trnar-ucu|trnar-ucu,0,0,0,0,0,0,,not_found
LOC122873248|LOC122873248,8166,10201,8082,8336,6482,7333,,not_found
LOC122873252|LOC122873252,398,343,448,551,336,421,,not_found
lncRNA-LOC122873254|LOC122873254,48,42,69,28,24,33,,not_found
LOC122873250|LOC122873250,1925,2730,2143,3095,2425,2427,,not_found
pold4|pold4,4671,5013,4629,4969,4293,4771,Nucleus,9606
slc43a1b|slc43a1b,17,21,10,39,13,29,,not_found
zdhhc5a|zdhhc5a,2593,3414,2848,3946,2785,3426,Cell membrane,7955
si:dkey-28b4.8|si:dkey-28b4.8,10409,13023,10899,14080,10697,11320,,not_found
tmx2b|tmx2b,2942,3444,3156,3522,2799,3118,"Endoplasmic reticulum membrane, Mitochondrion membrane",7955
btr01|btr01,58,62,59,52,25,44,,not_found
LOC122873714|LOC122873714,41,85,42,48,16,47,,not_found
LOC122873255|LOC122873255,1072,1210,1069,1394,1141,1353,,not_found
naf1|naf1,1324,1866,1556,2175,1671,1923,"Cytoplasm, Nucleus",9606
LOC122872932|LOC122872932,8273,9220,7461,11706,8818,10204,,not_found
vegfc|vegfc,1324,1774,1397,1096,881,1087,Secreted,9606
cep44|cep44,28,24,47,0,10,6,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole, Cytoplasm, cytoskeleton, spindle pole, Midbody",9606
lncRNA-LOC122873798|LOC122873798,42,73,52,12,31,28,,not_found
hand2|hand2,262,383,258,456,261,375,Nucleus,7955
fbxo8|fbxo8,1186,1279,1092,1270,971,1294,,not_found
lncRNA-LOC122873504|LOC122873504,30,54,46,64,31,20,,not_found
gpm6ab|gpm6ab,13,9,14,8,5,0,,not_found
hpgd|hpgd,16,12,7,3,0,0,Cytoplasm,9606
wdr17|wdr17,6,4,0,0,0,0,,not_found
glra3|glra3,447,544,479,587,440,397,"Cell membrane, Cell projection, dendrite, Perikaryon, Postsynaptic cell membrane, Synapse",9606
LOC122871191|LOC122871191,0,8,10,6,7,8,,not_found
hmgb2a|hmgb2a,6907,8542,7210,7904,5891,6935,,not_found
LOC122870684|LOC122870684,29633,37954,30291,33101,24764,28346,,not_found
LOC122870737|LOC122870737,11,30,20,38,16,18,,not_found
LOC122871116|LOC122871116,3017,3962,3229,2969,2184,2632,,not_found
pmm2|pmm2,1657,1950,1486,1961,1559,1960,Cytoplasm,9606
lncRNA-LOC122871352|LOC122871352,0,4,0,1,0,0,,not_found
LOC122871070|LOC122871070,39,71,44,40,11,35,,not_found
ndufs8a|ndufs8a,7072,8240,6621,8913,7246,7943,,not_found
si:dkey-9i23.8|si:dkey-9i23.8,5,0,6,7,5,0,,not_found
lncRNA-LOC122871342|LOC122871342,10,9,0,8,4,4,,not_found
tmem187|tmem187,2524,2955,2443,3119,2465,2754,Membrane,9606
saraf|saraf,6002,6988,6072,7596,6574,6766,Endoplasmic reticulum membrane,7955
LOC122871194|LOC122871194,1414,1791,1524,1898,1416,1761,,not_found
lncRNA-LOC122871328|LOC122871328,45,33,50,23,37,22,,not_found
galnt7|galnt7,6082,7341,6332,8897,7118,7840,Golgi apparatus membrane,9606
spcs3|spcs3,2962,3350,2845,3816,2993,3367,Endoplasmic reticulum membrane,9606
zgc:165520|zgc:165520,12,12,10,12,12,25,,not_found
kdm2aa|kdm2aa,4569,5033,4668,5971,4813,5096,,not_found
lncRNA-LOC122871335|LOC122871335,0,0,0,3,2,0,,not_found
tmem109|tmem109,2363,2635,2206,2427,1978,2445,"Endoplasmic reticulum membrane, Nucleus outer membrane, Sarcoplasmic reticulum membrane",9606
wu:fc21g02|wu:fc21g02,20195,23006,19795,22535,18257,19770,,not_found
lncRNA-LOC122871349|LOC122871349,31,73,42,72,21,31,,not_found
tmem176|tmem176,150,221,167,139,108,76,,not_found
si:dkey-9i23.16|si:dkey-9i23.16,2054,2621,2175,1910,1275,1499,,not_found
LOC122871216|LOC122871216,10,13,10,20,26,19,,not_found
vps37c|vps37c,4675,6210,5073,7329,5435,6090,Late endosome membrane,9606
LOC122871105|LOC122871105,749,820,848,860,737,702,,not_found
si:ch211-89o9.6|si:ch211-89o9.6,792,989,745,1113,929,997,,not_found
LOC122871355|LOC122871355,891,1040,964,1217,948,1048,,not_found
chchd10|chchd10,4119,4246,3724,6286,5325,5792,Mitochondrion intermembrane space,9606
ddt|ddt,6465,7298,6264,6930,5794,6465,Cytoplasm,9606
LOC122873183|LOC122873183,7,14,5,11,11,10,,not_found
lncRNA-LOC122873799|LOC122873799,42,48,17,22,66,39,,not_found
gstt1b|gstt1b,6867,7236,6354,9900,7874,9290,,not_found
LOC122874984|LOC122874984,548,876,679,786,571,698,,not_found
ska1|ska1,920,1149,946,1189,919,1002,"Chromosome, centromere, kinetochore, Cytoplasm, cytoskeleton, spindle",7955
LOC122874880|LOC122874880,0,0,0,5,0,0,,not_found
pard6a|pard6a,218,320,269,145,136,143,"Cell junction, tight junction, Cell membrane, Cell projection, ruffle, Cytoplasm, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite",9606
lncRNA-LOC122875066|LOC122875066,0,0,0,0,0,0,,not_found
LOC122875064|LOC122875064,19,27,8,5,4,0,,not_found
lncRNA-LOC122875065|LOC122875065,13,1,4,5,5,0,,not_found
lncRNA-LOC122875078|LOC122875078,0,0,0,0,0,0,,not_found
lncRNA-LOC122875079|LOC122875079,0,0,0,0,0,0,,not_found
ntrk3a|ntrk3a,26,24,22,22,9,18,,not_found
lncRNA-LOC122875021|LOC122875021,0,0,0,0,0,0,,not_found
cfdp1|cfdp1,1800,1825,1701,2437,2136,2073,"Chromosome, Chromosome, centromere, kinetochore, Nucleus",9606
LOC122874251|LOC122874251,19115,27290,20085,24167,17669,20495,,not_found
LOC122875207|LOC122875207,421,520,471,379,255,324,,not_found
bcar1|bcar1,7744,9650,7580,7073,5676,6073,"Cell junction, focal adhesion, Cell projection, axon, Cytoplasm",9606
lncRNA-LOC122874808|LOC122874808,0,0,0,68,43,39,,not_found
wu:fa25f02|wu:fa25f02,829,1106,899,1241,924,1347,,not_found
tmem170a|tmem170a,1724,1851,1465,2033,1457,1749,"Endoplasmic reticulum membrane, Nucleus envelope",7955
lncRNA-LOC122874448|LOC122874448,36,115,69,104,95,60,,not_found
lrp5|lrp5,10355,13175,10484,13157,10174,11593,"Endoplasmic reticulum, Membrane",9606
ric8a|ric8a,135,175,171,123,112,124,"Cytoplasm, Cytoplasm, cell cortex",7955
carmil2|carmil2,20,33,4,0,8,16,"Cell membrane, Cell projection, lamellipodium, Cell projection, ruffle, Cytoplasm, Cytoplasm, cytoskeleton",9606
lncRNA-LOC122874815|LOC122874815,0,0,0,0,0,0,,not_found
ppp6r3|ppp6r3,9557,10804,9424,11819,8970,10410,"Cytoplasm, Nucleus",9606
lncRNA-LOC122874812|LOC122874812,24,23,21,26,6,13,,not_found
lncRNA-LOC122874818|LOC122874818,0,3,3,4,0,0,,not_found
ripor1|ripor1,828,915,832,1133,865,791,"Cytoplasm, Golgi apparatus",9606
ctcf|ctcf,5861,7216,6222,8018,6336,7383,"Chromosome, Chromosome, centromere, Nucleus, nucleoplasm",9606
LOC122874678|LOC122874678,174,244,161,258,221,242,,not_found
dnajc24|dnajc24,1001,1267,1062,1062,887,953,"Cytoplasm, cytoskeleton",9606
lncRNA-LOC122874824|LOC122874824,70,76,61,89,89,42,,not_found
lncRNA-LOC122874959|LOC122874959,3,13,0,11,4,15,,not_found
LOC122875285|LOC122875285,13,14,13,15,10,7,,not_found
LOC122874677|LOC122874677,1918,2369,1878,2228,1671,1877,,not_found
LOC122874581|LOC122874581,4,4,0,0,0,0,,not_found
ric3b|ric3b,479,541,443,533,439,540,,not_found
LOC122874574|LOC122874574,19,46,40,14,19,18,,not_found
lncRNA-LOC122874578|LOC122874578,0,6,0,0,0,0,,not_found
lncRNA-LOC122874575|LOC122874575,0,0,0,0,0,0,,not_found
lncRNA-LOC122874577|LOC122874577,0,3,0,4,0,0,,not_found
lncRNA-LOC122874576|LOC122874576,61,37,32,19,14,19,,not_found
LOC122874582|LOC122874582,9,4,11,4,0,11,,not_found
psma1|psma1,3849,4353,3645,4872,3678,4145,"Cytoplasm, Nucleus",9606
zgc:113516|zgc:113516,9,0,0,4,0,6,,not_found
LOC122874583|LOC122874583,4561,5515,4864,5155,4043,4435,,not_found
LOC122875150|LOC122875150,15,13,12,30,4,23,,not_found
LOC122874585|LOC122874585,1917,2621,1867,996,845,1127,,not_found
lg4h11orf58|lg4h11orf58,1319,1526,1229,1798,1240,1549,,not_found
LOC122874587|LOC122874587,74,177,99,42,22,50,,not_found
ppp1r15b|ppp1r15b,1749,2243,1784,2289,1850,1902,,not_found
RP-rps13|rps13,65830,75189,64315,67796,51704,62759,,not_found
snoRNA-LOC122875633|LOC122875633,13,12,14,18,2,13,,not_found
pik3c2a|pik3c2a,8694,11163,8649,11353,8187,9338,"Cell membrane, Cytoplasm, Cytoplasmic vesicle, clathrin-coated vesicle, Golgi apparatus, trans-Golgi network, Nucleus",9606
LOC122874599|LOC122874599,0,0,0,5,4,0,,not_found
LOC122874601|LOC122874601,914,1213,865,812,669,860,,not_found
LOC122874593|LOC122874593,3141,3610,3004,4244,3475,3917,,not_found
si:dkey-10o6.2|si:dkey-10o6.2,783,878,714,924,697,748,,not_found
LOC122874592|LOC122874592,16,29,16,49,42,35,,not_found
LOC122874602|LOC122874602,938,1150,1108,1201,933,994,,not_found
lg4h12orf73|lg4h12orf73,1172,1319,1221,2011,1290,1700,,not_found
si:dkey-42p14.3|si:dkey-42p14.3,475,545,435,708,488,589,,not_found
samm50|samm50,1788,2549,2014,2790,2047,2441,Mitochondrion outer membrane,7955
hsd17b12a|hsd17b12a,3,7,4,4,6,5,Endoplasmic reticulum membrane,7955
lg4h11orf96|lg4h11orf96,193,165,170,2345,1496,1712,,not_found
api5|api5,4063,4630,4061,5091,3934,4660,"Cytoplasm, Nucleus",9606
alkbh3|alkbh3,1281,1655,1455,1753,1511,1646,"Cytoplasm, Nucleus",9606
isg20|isg20,506,798,480,476,326,400,"Cytoplasm, Cytoplasm, P-body, Nucleus, Nucleus, Cajal body, Nucleus, nucleolus",9606
LOC122874612|LOC122874612,3396,4112,3209,4147,2944,3345,,not_found
hapln3|hapln3,213,282,304,153,115,100,"Secreted, extracellular space, extracellular matrix",9606
mfge8b|mfge8b,1343,1859,1352,1846,1670,1636,,not_found
acanb|acanb,289,290,222,19,12,19,,not_found
map1ab|map1ab,75,100,61,44,46,32,,not_found
ppip5k1b|ppip5k1b,1002,1197,903,1575,1080,1134,,not_found
LOC122874627|LOC122874627,27,32,11,77,32,37,,not_found
mpi|mpi,416,515,493,813,699,923,Cytoplasm,9606
trex4|trex4,470,463,434,600,374,432,,not_found
lncRNA-LOC122874625|LOC122874625,0,0,0,0,0,6,,not_found
scamp2|scamp2,3615,4359,3542,5498,4199,4628,"Golgi apparatus, trans-Golgi network membrane, Recycling endosome membrane",9606
ticrr|ticrr,382,372,278,381,387,385,Nucleus,7955
lncRNA-LOC122874611|LOC122874611,0,0,0,0,0,0,,not_found
LOC122874604|LOC122874604,0,0,4,0,0,0,,not_found
lncRNA-LOC122874610|LOC122874610,0,0,0,0,0,0,,not_found
pdia3|pdia3,54452,60572,51172,64541,50693,56680,"Endoplasmic reticulum, Endoplasmic reticulum lumen, Melanosome",9606
psma4|psma4,2079,2296,1709,2336,1993,2158,"Cytoplasm, Nucleus",9606
LOC122874628|LOC122874628,4022,5304,3969,4513,3544,3574,,not_found
oaz2a|oaz2a,2010,2557,1938,2969,2413,2760,,not_found
LOC122875048|LOC122875048,7,0,4,15,12,10,,not_found
adpgk|adpgk,4439,5217,4377,4854,3905,4097,Secreted,9606
ppib|ppib,21330,24249,20241,20841,17031,19447,"Endoplasmic reticulum lumen, Melanosome, Virion",9606
crabp1a|crabp1a,29,35,9,8,11,7,,not_found
sv2|sv2,1392,1597,1438,2387,2208,2412,,not_found
snx1a|snx1a,23795,28527,23002,42280,33770,37680,,not_found
slc25a44a|slc25a44a,2347,2735,2108,3600,2997,3163,,not_found
ireb2|ireb2,3974,4627,4335,6025,4954,5098,Cytoplasm,9606
wdr61|wdr61,2459,2604,2242,2701,2192,2453,"Cytoplasm, Nucleus",7955
ptpn9a|ptpn9a,1037,1307,1136,1323,756,947,,not_found
snupn|snupn,1222,1441,1236,1834,1413,1855,"Cytoplasm, Nucleus",9606
sin3aa|sin3aa,5652,7131,5725,8011,6065,6641,,not_found
snx33|snx33,3120,3600,3090,3720,2769,3068,"Cytoplasm, cytosol, Cytoplasmic vesicle membrane, Membrane",9606
cspg4|cspg4,223,356,245,243,158,146,"Apical cell membrane, Cell membrane, Cell projection, lamellipodium membrane, Cell surface",9606
hmg20a|hmg20a,2335,2512,2363,2271,1704,1978,Nucleus,9606
LOC122875221|LOC122875221,7,4,5,6,8,5,,not_found
LOC122875151|LOC122875151,2,0,0,0,3,0,,not_found
LOC122875152|LOC122875152,15,54,4,24,0,12,,not_found
LOC122875277|LOC122875277,0,0,0,0,0,0,,not_found
LOC122875278|LOC122875278,7,10,2,27,0,0,,not_found
LOC122875268|LOC122875268,125,136,100,206,94,127,,not_found
peak1|peak1,14839,18666,14838,24830,18823,20645,"Cell junction, focal adhesion, Cytoplasm, cytoskeleton",9606
syt12|syt12,308,428,376,481,489,442,"Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane",9606
lncRNA-LOC122875228|LOC122875228,10,24,15,15,23,15,,not_found
cat|cat,8000,9196,7695,10727,8211,9554,Peroxisome matrix,7955
ptdss2|ptdss2,3109,3686,3042,5129,3983,4828,Endoplasmic reticulum membrane,7955
tmem168b|tmem168b,1551,1595,1751,2145,1676,1736,,not_found
LOC122874227|LOC122874227,0,0,0,5,0,3,,not_found
bmt2|bmt2,705,974,859,1312,1024,937,,not_found
ppp1r3ab|ppp1r3ab,13,14,5,27,34,17,,not_found
avpr1aa|avpr1aa,25,37,49,14,6,12,,not_found
ppm1h|ppm1h,597,832,664,1144,939,920,"Cytoplasm, Nucleus",7955
si:ch211-272n13.3|si:ch211-272n13.3,4793,6845,5207,6661,4896,5490,,not_found
slc6a13|slc6a13,7,0,12,15,13,22,"Basolateral cell membrane, Cell membrane",9606
LOC122875102|LOC122875102,18,13,34,50,40,65,,not_found
LOC122875101|LOC122875101,200,255,194,343,223,222,,not_found
mon2|mon2,5439,6596,5995,7638,5616,6465,Early endosome membrane,9606
fbln1|fbln1,10000,11845,10285,18032,12987,15030,"Secreted, extracellular space, extracellular matrix",7955
lncRNA-LOC122875160|LOC122875160,9,16,19,8,12,16,,not_found
lncRNA-LOC122875161|LOC122875161,15,19,11,16,21,26,,not_found
wnt7bb|wnt7bb,4946,5555,4188,4332,3834,4058,,not_found
lncRNA-LOC122875099|LOC122875099,34,94,64,18,18,28,,not_found
lncRNA-LOC122875100|LOC122875100,94,132,124,84,97,68,,not_found
pparab|pparab,1178,1504,1173,1320,1238,1187,,not_found
yars2|yars2,543,600,488,664,477,539,Mitochondrion matrix,9606
cdkn1bb|cdkn1bb,4171,4198,3316,3695,3184,3825,,not_found
kcnq1.2|kcnq1.2,30,36,36,55,33,58,,not_found
MRP-mrps35|mrps35,926,1130,950,1429,1057,1228,,not_found
LOC122875384|LOC122875384,223,250,238,105,127,139,,not_found
LOC122875386|LOC122875386,5356,6088,4731,4593,3970,4320,,not_found
pus7|pus7,779,876,726,882,624,915,Nucleus,9606
LOC122875479|LOC122875479,68,118,71,113,52,54,,not_found
hdac10|hdac10,1213,1526,1225,1262,1009,1134,"Cytoplasm, Nucleus",7955
parvg|parvg,6,19,0,11,3,12,"Cell junction, focal adhesion, Cell membrane, Cytoplasm, cytoskeleton",9606
lncRNA-LOC122874565|LOC122874565,0,0,0,0,0,0,,not_found
shisal1b|shisal1b,133,100,90,81,153,144,,not_found
parvb|parvb,3398,3948,3128,7535,5561,6105,"Cell junction, focal adhesion, Cell membrane, Cell projection, lamellipodium, Cytoplasm, cytoskeleton, Cytoplasm, myofibril, sarcomere, Cytoplasm, myofibril, sarcomere, Z line",9606
si:dkey-82f1.1|si:dkey-82f1.1,18552,22737,19566,21235,16693,18004,,not_found
adck2|adck2,803,933,835,1279,1068,1057,"Membrane, Mitochondrion",9606
srpk2|srpk2,2602,3180,2521,3502,2520,2680,"Chromosome, Cytoplasm, Nucleus speckle, Nucleus, nucleoplasm",9606
plxnb2b|plxnb2b,6934,8502,7096,7288,5531,6504,,not_found
tubgcp6|tubgcp6,1505,1679,1437,2300,1653,2151,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome",9606
appl2|appl2,4927,6169,4996,7328,6392,6667,"Cell membrane, Nucleus",9606
mov10l1|mov10l1,2,0,0,0,0,0,Cytoplasm,9606
tmem117|tmem117,82,91,71,150,80,138,Cell membrane,7955
LOC122875052|LOC122875052,0,0,0,0,0,0,,not_found
nuak1b|nuak1b,11842,14694,11832,18260,13485,14609,,not_found
LOC122874837|LOC122874837,25,13,10,26,4,16,,not_found
lncRNA-LOC122874838|LOC122874838,60,40,46,50,34,44,,not_found
lncRNA-LOC122874970|LOC122874970,0,0,0,0,3,8,,not_found
twf1a|twf1a,4262,5039,4253,6516,5332,6051,,not_found
irak4|irak4,663,719,601,998,768,850,Cytoplasm,9606
LOC122874556|LOC122874556,721,883,629,959,743,846,,not_found
LOC122874844|LOC122874844,1417,1692,1430,1890,1460,1614,,not_found
prickle1a|prickle1a,3620,4535,3725,3296,2728,2901,,not_found
LOC122874555|LOC122874555,3406,4414,3766,4957,3878,4360,,not_found
LOC122874882|LOC122874882,1792,2161,1795,2827,2140,2194,,not_found
dnajb9a|dnajb9a,2166,2653,2188,3527,2740,2951,,not_found
LOC122874777|LOC122874777,261,329,235,384,337,387,,not_found
dnm1l|dnm1l,2109,2189,2058,3179,2582,2732,"Cytoplasm, cytosol, Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane, Endomembrane system, Golgi apparatus, Membrane, clathrin-coated pit, Mitochondrion outer membrane, Peroxisome",7955
LOC122874870|LOC122874870,9,16,10,8,6,16,,not_found
LOC122874872|LOC122874872,0,0,0,0,0,0,,not_found
